,Unnamed: 0,ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
3524,3525,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1963,0,0,0,0,0,,,,,,,1682.0,7.42773866653442,-7.0,0.666000008583069,0.0,0.690999984741211,6.53813982009888,7.41216039657593,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.690999984741211,7.41216039657593,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3525,3526,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1964,0,0,0,0,0,,,,,,,1708.0,7.443078517913821,-7.0,0.683000028133392,0.0,0.666000008583069,6.50128984451294,7.42773866653442,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.666000008583069,7.42773866653442,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3526,3527,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1965,0,0,0,0,0,,,,,,,1735.0,7.45876264572144,-7.0,0.662999987602234,0.0,0.683000028133392,6.526494979858401,7.443078517913821,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.683000028133392,7.443078517913821,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3527,3528,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1966,0,0,0,0,0,,,,,,,1763.0,7.47477197647095,-7.0,0.656000018119812,0.0,0.662999987602234,6.49677515029907,7.45876264572144,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.662999987602234,7.45876264572144,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3528,3529,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1967,0,0,0,0,0,,,,,,,1791.0,7.49052953720093,-7.0,0.6729999780654911,0.0,0.656000018119812,6.48616075515747,7.47477197647095,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.656000018119812,7.47477197647095,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3529,3530,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1968,0,0,0,0,0,,,,,,,1820.0,7.506591796875,-7.0,0.6980000138282779,0.0,0.6729999780654911,6.51174545288086,7.49052953720093,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.6729999780654911,7.49052953720093,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3530,3531,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1969,0,0,0,0,0,,,,,,,1849.0,7.522400379180911,-7.0,0.720000028610229,0.0,0.6980000138282779,6.54821920394897,7.506591796875,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.6980000138282779,7.506591796875,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3531,3532,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1970,0,0,0,0,0,,,,,,,1879.0,7.538495063781741,-7.0,0.746999979019165,0.0,0.720000028610229,6.579251289367679,7.522400379180911,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.720000028610229,7.522400379180911,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3532,3533,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1971,0,0,0,0,0,,,,,,,1902.0,7.55066108703613,-7.0,0.731000006198883,0.0,0.746999979019165,6.61606502532959,7.538495063781741,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.746999979019165,7.538495063781741,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3533,3534,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1972,0,0,0,0,0,,,,,,,1928.0,7.5642385482788095,-7.0,0.734000027179718,0.0,0.731000006198883,6.59441328048706,7.55066108703613,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.731000006198883,7.55066108703613,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3534,3535,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1973,0,0,0,0,0,,,,,,,1958.0,7.57967901229858,-7.0,0.731000006198883,0.0,0.734000027179718,6.59850883483887,7.5642385482788095,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.734000027179718,7.5642385482788095,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3535,3536,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1974,0,0,0,0,0,,,,,,,1993.0,7.59739637374878,-7.0,0.7210000157356259,0.0,0.731000006198883,6.59441328048706,7.57967901229858,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.731000006198883,7.57967901229858,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3536,3537,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1975,0,0,0,0,0,,,,,,,2034.0,7.61775970458984,-7.0,0.711000025272369,0.0,0.7210000157356259,6.5806393623352095,7.59739637374878,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.7210000157356259,7.59739637374878,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3537,3538,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1976,0,0,0,0,0,,,,,,,2081.0,7.64060401916504,-7.0,0.732999980449677,0.0,0.711000025272369,6.56667232513428,7.61775970458984,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.711000025272369,7.61775970458984,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3538,3539,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1977,0,0,0,0,0,,,,,,,2137.0,7.66715812683105,-7.0,0.7630000114440921,0.0,0.732999980449677,6.59714555740356,7.64060401916504,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.732999980449677,7.64060401916504,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3539,3540,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1978,0,0,0,0,0,,,,,,,2197.0,7.69484806060791,-7.0,0.776000022888184,0.0,0.7630000114440921,6.63725805282593,7.66715812683105,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.7630000114440921,7.66715812683105,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3540,3541,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1979,0,0,0,0,0,,,,,,,2259.0,7.72267770767212,-7.0,0.737999975681305,0.0,0.776000022888184,6.65415239334106,7.69484806060791,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.776000022888184,7.69484806060791,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3541,3542,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1980,0,0,0,0,0,,,,,,,2320.0,7.749322414398191,-7.0,0.7059999704360959,0.0,0.737999975681305,6.60394382476807,7.72267770767212,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.737999975681305,7.72267770767212,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3542,3543,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1981,0,0,0,0,0,,,,,,,2374.0,7.77233171463013,-7.0,0.648000001907349,0.0,0.7059999704360959,6.55961513519287,7.749322414398191,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.7059999704360959,7.749322414398191,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3543,3544,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1982,0,0,0,0,0,,,,,,,2433.0,7.79688024520874,-7.0,0.6700000166893011,0.0,0.648000001907349,6.4738907814025906,7.77233171463013,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.648000001907349,7.77233171463013,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3544,3545,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1983,0,0,0,0,0,,,,,,,2496.0,7.822444915771481,-7.0,0.586000025272369,0.0,0.6700000166893011,6.5072774887085,7.79688024520874,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.6700000166893011,7.79688024520874,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3545,3546,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1984,0,0,0,0,0,,,,,,,2563.0,7.84893369674683,-7.0,0.621999979019165,0.0,0.586000025272369,6.3733196258544895,7.822444915771481,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.586000025272369,7.822444915771481,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3546,3547,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1985,0,0,0,0,0,,,,,,,2631.0,7.87511920928955,-7.0,0.6299999952316279,0.0,0.621999979019165,6.4329400062561,7.84893369674683,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.621999979019165,7.84893369674683,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3547,3548,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1986,0,0,0,0,0,,,,,,,2702.0,7.90174770355225,-7.0,0.617999970912933,0.0,0.6299999952316279,6.44571971893311,7.87511920928955,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.6299999952316279,7.87511920928955,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3548,3549,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1987,0,0,0,0,0,,,,,,,2776.0,7.928766250610349,-7.0,0.584999978542328,0.0,0.617999970912933,6.42648839950562,7.90174770355225,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.617999970912933,7.90174770355225,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3549,3550,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1988,0,0,0,0,0,,,,,,,2853.0,7.9561262130737305,-7.0,0.587999999523163,0.0,0.584999978542328,6.3716120719909695,7.928766250610349,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.584999978542328,7.928766250610349,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3550,3551,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1989,0,0,0,0,0,,,,,,,2930.0,7.982757568359379,-7.0,0.584999978542328,0.0,0.587999999523163,6.376727104187009,7.9561262130737305,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.587999999523163,7.9561262130737305,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3551,3552,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1990,0,0,0,0,0,,,,,,,3008.0,8.009030342102049,-7.0,0.578999996185303,0.0,0.584999978542328,6.3716120719909695,7.982757568359379,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.584999978542328,7.982757568359379,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3552,3553,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1991,0,0,0,0,0,,,,,,,3086.0,8.03463077545166,-6.0,0.550000011920929,0.0,0.578999996185303,6.36130237579346,8.009030342102049,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-7.0,0.0,0.0,0.0,0.686299443244934,0,0,0.578999996185303,8.009030342102049,1.6863989830017099,0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3553,3554,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1992,0,0,0,0,0,,,,,,,3170.0,8.06148719787598,-6.0,0.5139999985694891,0.0,0.550000011920929,6.309918403625491,8.03463077545166,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-6.0,0.0,0.0,0.0,0.686299443244934,0,0,0.550000011920929,8.03463077545166,1.6863989830017099,0,-6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3554,3555,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1993,0,0,0,0,0,,,,,,,3151.42993164062,8.0556116104126,6.0,0.504380226135254,2.0,0.5139999985694891,6.24222326278687,8.06148719787598,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,-6.0,0.0,0.0,0.0,0.686299443244934,0,0,0.5139999985694891,8.06148719787598,1.6863989830017099,0,-6.0,0,0,0.0,0.0,,,0.0,0,0.0
3555,3556,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1994,0,0,0,0,0,,,,,,,3220.09008789062,8.07716464996338,6.0,0.517813265323639,2.0,0.504000008106232,6.2233304977417,8.0556116104126,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,6.0,1.0,0.0,1.0,0.686299443244934,0,0,0.504380226135254,8.0556116104126,1.6863989830017099,0,6.0,0,0,0.0,0.0,,,,0,0.0
3556,3557,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1995,0,0,0,0,0,,,,,,,3288.0,8.098034858703612,6.0,0.543630957603455,2.0,0.51800000667572,6.249614715576169,8.07716464996338,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,6.0,1.0,0.0,1.0,0.686299443244934,0,0,0.517813265323639,8.07716464996338,1.6863989830017099,0,6.0,1,1,0.0,0.0,,,,0,0.0
3557,3558,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1996,1,1,0,1,1,2.0,1.0,Factional fighting,1.0,2.0,1996-97,3354.09008789062,8.11793613433838,6.0,0.511602342128754,2.0,0.5440000295639039,6.29827070236206,8.098034858703612,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,6.0,1.0,0.0,1.0,0.686299443244934,0,1,0.543630957603455,8.098034858703612,1.6863989830017099,0,6.0,1,0,0.0,0.0,,,,1,0.0
3558,3559,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1997,1,1,1,0,0,,,,,,,3418.19995117188,8.13686943054199,6.0,0.528613388538361,2.0,0.512000024318695,6.23754739761353,8.11793613433838,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,6.0,0.0,0.0,1.0,0.686299443244934,1,0,0.511602342128754,8.11793613433838,1.6863989830017099,0,6.0,1,0,0.0,0.0,,,,1,0.0
3559,3560,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1998,0,0,1,0,0,,,,,,,3480.15991210938,8.154833793640138,6.0,0.543604552745819,2.0,0.5289999842643739,6.270257472991941,8.13686943054199,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,6.0,0.0,0.0,1.0,0.686299443244934,1,0,0.528613388538361,8.13686943054199,1.6863989830017099,0,6.0,0,0,0.0,0.0,,,,1,0.0
3560,3561,482,CENTRAL AFRICAN REP.,CENTRAL ,0,1999,0,0,0,0,0,,,,,,,,,6.0,0.552615284919739,2.0,0.5440000295639039,6.29822206497192,8.154833793640138,sub-saharan africa,0,0,0,1,0,0,0,1,4.40000009536743,1.6863989830017099,1085.0,0,0,0.686299443244934,0.7906500101089481,0.31000000238418607,0.28999999165535,27,0.782800018787384,25,25,15.0,0,6.0,0.0,0.0,1.0,0.686299443244934,0,0,0.543604552745819,8.154833793640138,1.6863989830017099,0,,0,0,0.0,0.0,,,,0,0.0
3561,3562,483,CHAD,CHAD,1,1960,0,0,0,0,0,,,,,,,3064.0,8.02747631072998,-9.0,0.755999982357025,0.0,0.755999982357025,6.6280412673950195,8.02747631072998,sub-saharan africa,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255.0,0,0,0.82627284526825,0.77248203754425,0.34000000357627896,0.319999992847443,21,0.625,50,25,50.0,1,-9.0,0.0,0.0,0.0,0.82627284526825,0,0,0.755999982357025,8.02747631072998,2.25129175186157,0,-9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3562,3563,483,CHAD,CHAD,0,1961,0,0,0,0,0,,,,,,,3118.0,8.04494667053223,-9.0,0.754000008106232,0.0,0.755999982357025,6.6280412673950195,8.02747631072998,sub-saharan africa,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255.0,0,0,0.82627284526825,0.77248203754425,0.34000000357627896,0.319999992847443,21,0.625,50,25,50.0,1,-9.0,0.0,0.0,0.0,0.82627284526825,0,0,0.755999982357025,8.02747631072998,2.25129175186157,0,-9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3563,3564,483,CHAD,CHAD,0,1962,0,0,0,0,0,,,,,,,3174.0,8.06274795532227,-9.0,0.805000007152557,0.0,0.754000008106232,6.6253924369812,8.04494667053223,sub-saharan africa,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255.0,0,0,0.82627284526825,0.77248203754425,0.34000000357627896,0.319999992847443,21,0.625,50,25,50.0,0,-9.0,0.0,0.0,0.0,0.82627284526825,0,0,0.754000008106232,8.04494667053223,2.25129175186157,0,-9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3564,3565,483,CHAD,CHAD,0,1963,0,0,0,0,0,,,,,,,3230.0,8.08023738861084,-9.0,0.765999972820282,0.0,0.805000007152557,6.690842151641849,8.06274795532227,sub-saharan africa,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255.0,0,0,0.82627284526825,0.77248203754425,0.34000000357627896,0.319999992847443,21,0.625,50,25,50.0,0,-9.0,0.0,0.0,0.0,0.82627284526825,0,0,0.805000007152557,8.06274795532227,2.25129175186157,0,-9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3565,3566,483,CHAD,CHAD,0,1964,0,0,0,0,0,,,,,,,3287.0,8.09773063659668,-9.0,0.744000017642975,0.0,0.765999972820282,6.64118194580078,8.08023738861084,sub-saharan africa,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255.0,0,0,0.82627284526825,0.77248203754425,0.34000000357627896,0.319999992847443,21,0.625,50,25,50.0,0,-9.0,0.0,0.0,0.0,0.82627284526825,0,0,0.765999972820282,8.08023738861084,2.25129175186157,0,-9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
3566,3567,483,CHAD,CHAD,0,1965,1,1,0,1,1,35.0,1.0,"FROLINAT, various ...",0.0,2.0,1965-  ,3345.0,8.115221977233888,-9.0,0.736000001430511,0.0,0.744000017642975,6.61204099655151,8.09773063659668,sub-saharan africa,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255.0,0,0,0.82627284526825,0.77248203754425,0.34000000357627896,0.319999992847443,21,0.625,50,25,50.0,0,-9.0,0.0,0.0,0.0,0.82627284526825,0,1,0.744000017642975,8.09773063659668,2.25129175186157,0,-9.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0
3567,3568,483,CHAD,CHAD,0,1966,1,1,1,0,0,,,,,,,3404.0,8.13270664215088,-9.0,0.767000019550323,0.0,0.736000001430511,6.60123014450073,8.115221977233888,sub-saharan africa,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255.0,0,0,0.82627284526825,0.77248203754425,0.34000000357627896,0.319999992847443,21,0.625,50,25,50.0,0,-9.0,0.0,0.0,0.0,0.82627284526825,1,0,0.736000001430511,8.115221977233888,2.25129175186157,0,-9.0,1,0,0.0,0.0,0.0,0.0,0.0,1,0.0
3568,3569,483,CHAD,CHAD,0,1967,1,1,1,0,0,,,,,,,3465.0,8.15046787261963,-9.0,0.742999970912933,0.0,0.767000019550323,6.642486572265621,8.13270664215088,sub-saharan africa,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255.0,0,0,0.82627284526825,0.77248203754425,0.34000000357627896,0.319999992847443,21,0.625,50,25,50.0,0,-9.0,0.0,0.0,0.0,0.82627284526825,1,0,0.767000019550323,8.13270664215088,2.25129175186157,0,-9.0,1,0,0.0,0.0,0.0,0.0,0.0,1,0.0
